station_id,dir_of_travel,lane_of_travel,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
5506,3,2,2/7/2022,5,5,8,26,128,210,270,306,319,316,306,332,369,409,439,506,663,543,280,151,155,128,57,33
5506,7,1,2/7/2022,88,80,70,62,133,225,493,699,601,596,602,603,577,588,613,642,718,608,519,371,310,273,245,162
5506,7,2,2/7/2022,15,12,10,8,26,96,285,581,421,378,362,337,353,365,396,478,554,454,325,187,137,110,85,33
5506,3,1,2/8/2022,104,84,82,129,240,370,458,489,526,500,494,537,581,604,620,647,696,594,433,382,334,333,179,137
5506,3,2,2/8/2022,18,11,4,27,102,201,290,337,349,286,262,306,379,419,498,446,652,528,326,181,150,154,62,28
5506,7,1,2/8/2022,128,106,93,93,129,270,463,724,583,591,594,543,566,594,589,675,714,678,496,407,331,277,240,187
5506,7,2,2/8/2022,25,18,19,11,16,99,308,601,407,388,365,331,369,368,393,471,628,543,334,208,147,101,79,29
5506,3,1,2/9/2022,91,61,90,118,262,387,455,528,544,555,533,579,593,635,588,664,757,687,500,390,322,261,197,134
5506,3,2,2/9/2022,13,9,15,23,120,218,260,322,350,305,285,355,417,471,466,514,616,565,309,197,141,108,62,25
5506,7,1,2/9/2022,132,99,96,95,122,280,497,697,599,570,570,573,607,579,584,662,681,662,531,423,323,298,238,172
5506,7,2,2/9/2022,21,15,18,12,22,108,290,616,452,386,389,397,403,395,438,521,620,515,357,223,137,121,84,48
5506,3,1,2/10/2022,125,83,94,139,285,371,466,502,508,544,540,591,556,599,584,592,540,562,452,344,283,214,151,125
5506,3,2,2/10/2022,15,10,12,24,100,191,281,303,363,334,303,379,394,407,416,436,585,565,288,153,119,75,38,27
5506,7,1,2/10/2022,142,107,130,101,149,262,469,702,594,587,602,558,617,631,644,633,568,519,449,386,300,248,187,156
5506,7,2,2/10/2022,28,10,19,9,32,86,306,605,406,425,399,374,434,433,482,527,469,428,364,208,125,87,60,43
5506,3,1,2/11/2022,86,69,88,131,207,272,336,410,447,438,486,537,538,558,584,675,763,681,544,511,414,387,270,159
5506,3,2,2/11/2022,18,6,14,23,57,119,200,211,237,213,236,288,320,357,410,497,622,589,398,363,247,160,94,44
5506,7,1,2/11/2022,122,106,84,84,132,234,366,565,484,541,559,586,609,618,681,748,775,745,627,486,323,318,264,228
5506,7,2,2/11/2022,25,12,8,12,18,63,163,408,292,339,359,371,438,410,553,662,665,693,520,279,133,133,90,57
5506,3,1,2/12/2022,100,75,73,83,87,129,216,325,434,597,701,745,710,707,707,712,686,623,466,393,355,321,225,127
5506,3,2,2/12/2022,23,3,2,16,11,28,51,125,231,426,567,600,626,693,564,573,560,456,287,212,193,160,69,35
5506,7,1,2/12/2022,141,99,79,92,95,144,194,340,486,641,755,744,686,689,681,673,677,623,540,444,360,303,317,289
5506,7,2,2/12/2022,30,2,4,12,13,35,71,129,244,460,606,565,470,457,458,455,492,397,317,250,150,159,164,116
5506,3,1,2/13/2022,90,72,61,62,69,103,104,189,296,434,597,662,739,755,786,755,689,480,343,258,273,289,177,101
5506,3,2,2/13/2022,22,10,9,8,3,17,42,77,110,210,358,499,569,655,698,668,500,370,185,136,104,120,85,20
5506,7,1,2/13/2022,131,88,68,72,53,70,132,153,262,404,576,647,697,669,695,714,669,516,406,315,301,316,290,149
5506,7,2,2/13/2022,26,17,9,8,5,14,32,44,128,206,331,392,467,480,417,463,457,330,238,159,123,109,130,59
5506,3,1,2/14/2022,81,55,80,115,262,346,410,431,469,460,520,571,570,617,630,656,749,644,445,351,320,239,200,137
5506,3,2,2/14/2022,15,4,6,13,104,236,270,295,343,281,303,391,390,422,456,538,639,582,276,200,128,92,62,30
5506,7,1,2/14/2022,88,76,69,92,124,234,411,612,547,530,599,587,582,577,615,657,705,621,494,366,316,281,235,226
5506,7,2,2/14/2022,14,12,13,11,21,76,276,519,406,394,451,424,333,375,419,490,615,464,325,182,136,117,86,70
5506,3,1,2/15/2022,98,75,95,127,258,387,456,550,512,563,532,514,498,582,593,647,689,641,495,363,302,242,175,130
5506,3,2,2/15/2022,20,9,10,31,109,235,251,345,284,336,300,351,340,384,415,501,639,552,307,197,143,83,48,37
5506,7,1,2/15/2022,134,119,104,95,121,252,470,737,615,601,582,589,599,596,625,683,706,623,452,373,299,290,216,186
5506,7,2,2/15/2022,36,11,18,15,25,89,292,646,481,374,361,349,389,383,414,492,561,505,316,223,140,99,78,57
5506,3,1,2/16/2022,99,76,86,128,263,376,466,517,507,583,527,569,571,617,673,659,741,659,491,394,336,283,171,133
5506,3,2,2/16/2022,21,9,13,19,106,202,277,322,296,332,303,350,369,404,467,491,639,593,333,206,163,131,37,32
5506,7,1,2/16/2022,121,123,78,96,146,276,477,666,624,619,535,406,610,562,608,647,711,660,493,420,339,278,243,167
5506,7,2,2/16/2022,21,21,13,22,23,101,323,601,443,413,404,504,388,400,490,541,603,557,321,242,139,104,93,53
5506,3,1,2/17/2022,92,71,91,130,267,366,457,521,528,547,530,553,607,659,651,739,760,716,568,529,416,383,243,169
5506,3,2,2/17/2022,14,16,15,27,88,225,280,316,329,317,316,395,451,480,524,628,737,736,423,359,247,180,97,68
5506,7,1,2/17/2022,120,109,101,99,133,272,466,683,617,580,598,608,501,660,697,719,742,648,535,456,373,343,223,182
5506,7,2,2/17/2022,21,16,18,17,28,108,329,587,426,416,458,390,291,701,669,644,706,664,409,238,191,178,91,39
5506,3,1,2/18/2022,138,95,114,125,223,354,358,440,529,573,593,584,587,562,529,477,600,563,433,305,253,221,157,138
5506,3,2,2/18/2022,30,17,24,19,70,145,213,271,351,414,445,433,388,342,305,340,494,386,350,207,133,126,57,52
5506,7,1,2/18/2022,149,124,103,100,135,229,430,596,550,582,628,596,594,408,222,341,659,631,526,400,331,288,253,203
5506,7,2,2/18/2022,36,12,14,14,20,80,236,444,374,357,361,382,429,384,363,483,588,496,379,215,142,109,76,66
5506,3,1,2/19/2022,105,51,59,90,89,121,174,271,421,607,747,747,770,755,720,709,643,548,518,471,400,330,248,140
5506,3,2,2/19/2022,24,6,13,15,19,35,49,130,264,486,680,737,758,724,667,562,527,467,385,308,215,149,79,41
5506,7,1,2/19/2022,134,94,82,79,85,131,265,404,551,765,828,831,769,744,726,709,698,622,571,508,466,366,321,221
5506,7,2,2/19/2022,39,16,9,10,12,19,90,191,448,654,825,783,662,641,619,509,485,385,393,294,252,171,112,67
5506,3,1,2/20/2022,125,71,62,61,75,113,147,201,324,502,692,747,786,854,843,880,815,759,631,571,449,322,234,146
5506,3,2,2/20/2022,23,14,6,5,13,26,36,57,140,297,449,594,700,772,830,842,816,663,455,402,243,142,81,37
5506,7,1,2/20/2022,142,94,85,58,57,87,138,248,337,485,671,727,724,777,743,760,770,710,604,561,476,344,236,201
5506,7,2,2/20/2022,22,11,11,1,0,0,19,53,119,257,467,622,604,690,653,623,629,539,550,344,291,191,88,42
5506,3,1,2/21/2022,99,67,71,132,252,315,359,398,437,417,459,468,486,496,459,497,500,455,279,235,184,159,88,66
5506,3,2,2/21/2022,24,12,8,26,81,162,169,184,209,213,266,273,338,275,274,262,307,257,119,80,44,41,15,12
5506,7,1,2/21/2022,162,124,74,72,100,228,389,516,482,507,487,544,505,489,494,504,585,500,405,285,215,164,128,114
5506,7,2,2/21/2022,57,19,10,6,20,66,194,299,250,250,296,278,261,264,251,341,361,245,149,98,71,44,31,11
5506,3,1,2/22/2022,54,41,45,104,179,259,305,289,279,312,280,309,330,351,337,358,409,371,254,204,203,161,143,92
5506,3,2,2/22/2022,8,2,4,18,56,123,128,103,89,98,89,104,103,126,116,145,198,173,106,75,55,45,23,5
5506,7,1,2/22/2022,96,71,72,73,85,175,331,421,300,295,304,291,319,312,333,403,454,410,291,221,192,185,150,118
5506,7,2,2/22/2022,15,7,6,7,14,40,109,182,110,82,80,74,68,110,166,176,215,191,143,87,69,46,24,19
5506,3,1,2/23/2022,89,67,77,127,229,347,437,468,504,546,516,575,588,605,626,688,709,691,504,377,359,281,193,140
5506,3,2,2/23/2022,11,6,12,27,100,179,249,256,271,314,325,384,434,457,509,577,636,606,339,207,153,121,53,35
5506,7,1,2/23/2022,99,94,71,90,133,248,453,617,522,546,614,572,578,597,580,641,692,638,513,408,321,355,248,185
5506,7,2,2/23/2022,8,18,11,7,29,75,290,601,355,434,532,433,418,469,473,556,607,530,344,225,154,142,75,50
5506,3,1,2/24/2022,103,97,95,135,244,383,475,528,491,545,557,533,598,607,635,675,697,657,452,387,317,219,197,137
5506,3,2,2/24/2022,14,14,10,23,101,204,275,356,354,378,404,357,447,465,470,598,640,614,299,226,168,101,62,31
5506,7,1,2/24/2022,131,104,103,117,121,250,494,710,593,606,624,608,625,601,655,648,622,521,497,456,321,286,239,179
5506,7,2,2/24/2022,20,20,15,9,29,92,290,628,412,413,448,443,529,500,524,527,510,377,386,349,194,119,108,99
5506,3,1,2/25/2022,100,95,99,101,171,260,317,402,489,526,480,589,653,690,722,779,837,789,638,501,426,354,306,184
5506,3,2,2/25/2022,25,23,26,52,112,212,278,327,353,324,299,438,506,667,665,847,902,833,574,346,271,183,119,61
5506,7,1,2/25/2022,123,106,94,85,109,189,317,464,425,529,650,695,696,704,716,793,830,799,725,589,413,337,325,244
5506,7,2,2/25/2022,36,17,23,18,29,122,315,627,423,452,634,601,543,699,785,804,917,1010,762,456,225,161,117,84
5506,3,1,2/26/2022,113,97,82,86,119,135,219,317,476,576,664,691,664,684,701,675,658,571,493,495,400,375,253,157
5506,3,2,2/26/2022,24,15,11,12,24,30,57,141,275,407,526,635,592,661,630,568,545,467,351,247,216,188,108,52
5506,7,1,2/26/2022,175,129,114,95,110,141,236,360,568,692,772,772,668,691,691,698,686,627,582,510,416,340,329,227
5506,7,2,2/26/2022,42,38,15,25,19,43,88,200,360,554,655,722,546,516,532,495,464,454,350,301,208,160,123,83
5506,3,1,2/27/2022,108,61,52,71,92,101,138,213,355,491,638,741,807,852,827,872,851,724,565,443,375,247,147,107
5506,3,2,2/27/2022,13,11,7,11,14,22,23,54,116,256,460,626,727,840,849,999,1031,683,405,336,182,90,48,31
5506,7,1,2/27/2022,140,91,69,72,63,94,168,255,298,527,617,696,759,787,701,762,735,692,564,468,399,299,233,199
5506,7,2,2/27/2022,40,24,8,9,7,16,54,64,101,254,424,560,580,646,555,612,633,522,416,277,215,124,77,66
5794,3,1,1/2/2022,2,1,3,0,0,1,2,2,5,13,16,31,31,39,45,33,28,22,18,19,14,7,1,3
5794,7,1,1/2/2022,4,0,0,1,1,1,1,5,8,8,12,21,24,14,38,30,30,28,25,25,13,9,2,3
5794,3,1,1/3/2022,2,2,0,1,4,8,10,12,21,26,29,33,30,27,25,33,37,31,28,17,8,10,6,2
5794,7,1,1/3/2022,2,4,2,2,3,0,8,30,40,28,22,27,32,22,31,28,39,45,32,13,15,7,3,4
5794,3,1,1/4/2022,4,0,3,0,3,9,12,18,30,26,27,40,42,48,50,49,49,45,39,15,4,3,4,3
5794,7,1,1/4/2022,2,0,1,1,5,0,13,26,48,30,36,37,46,26,26,35,42,38,30,13,4,4,3,2
5794,3,1,1/5/2022,2,1,0,0,7,2,4,6,14,13,13,14,14,14,11,15,13,14,12,5,4,4,1,3
5794,7,1,1/5/2022,2,0,2,2,2,3,1,2,18,14,7,9,14,14,8,15,5,17,17,11,5,2,3,5
5794,3,1,1/6/2022,4,4,2,1,4,7,14,20,21,29,24,26,26,26,38,31,38,37,31,13,8,3,4,1
5794,7,1,1/6/2022,1,1,0,4,3,3,15,14,44,31,27,20,18,31,24,26,27,34,27,13,11,9,4,4
5794,3,1,1/7/2022,2,4,2,2,2,7,7,14,29,24,33,33,27,36,40,26,35,58,22,18,16,8,7,4
5794,7,1,1/7/2022,2,1,1,1,5,4,14,21,37,23,28,27,20,21,32,28,48,38,33,25,11,11,6,5
5794,3,1,1/8/2022,1,2,2,2,2,3,0,5,13,20,32,21,38,21,24,27,37,23,15,17,11,7,6,5
5794,7,1,1/8/2022,6,1,1,1,1,4,7,15,15,20,20,21,25,27,25,24,28,18,20,11,11,8,3,5
5794,3,1,1/9/2022,2,0,0,0,1,1,2,4,18,16,20,35,28,23,30,44,18,18,20,0,6,8,4,5
5794,7,1,1/9/2022,3,2,3,2,1,0,5,2,6,7,9,17,21,19,30,31,33,22,30,0,17,10,5,4
5794,3,1,1/10/2022,1,1,1,1,4,7,14,13,33,25,20,34,25,43,35,32,44,45,27,16,9,6,6,5
5794,7,1,1/10/2022,1,1,0,1,1,1,9,17,41,23,31,23,46,37,23,36,34,44,27,12,12,6,4,8
5794,3,1,1/11/2022,0,1,0,1,3,5,16,19,25,25,33,27,28,35,36,32,33,44,28,16,7,7,7,2
5794,7,1,1/11/2022,0,3,0,5,7,1,10,30,57,31,31,35,41,19,27,36,37,35,41,16,13,10,6,9
5794,3,1,1/12/2022,5,2,1,1,1,7,16,12,31,28,36,42,45,33,42,43,57,45,37,12,16,9,2,5
5794,7,1,1/12/2022,0,3,1,2,2,4,10,37,52,35,33,43,30,33,20,28,40,39,28,14,9,13,11,7
5794,3,1,1/13/2022,2,1,1,0,3,9,18,12,30,34,35,57,48,38,46,52,56,51,43,15,15,18,14,8
5794,7,1,1/13/2022,3,1,1,3,5,1,15,35,47,18,42,28,37,44,30,38,28,45,40,27,20,17,15,15
5794,3,1,1/14/2022,5,3,5,1,3,1,4,10,9,10,14,9,9,21,20,8,15,9,10,9,6,5,2,2
5794,7,1,1/14/2022,4,3,3,1,4,1,6,12,16,15,8,14,4,13,8,16,11,11,11,3,6,3,5,4
5794,3,1,1/15/2022,2,3,2,0,0,4,3,2,7,12,31,19,42,25,32,22,23,19,19,13,7,12,10,8
5794,7,1,1/15/2022,5,2,2,1,2,3,5,13,18,15,21,19,20,21,30,36,17,15,18,18,12,6,4,8
5794,3,1,1/16/2022,3,3,1,3,0,1,2,2,8,9,27,28,25,29,25,19,25,26,18,16,7,9,7,2
5794,7,1,1/16/2022,6,4,4,2,3,1,4,7,10,11,10,22,12,21,23,15,23,16,21,20,13,11,7,3
5794,3,1,1/17/2022,3,2,0,2,1,5,6,11,29,22,31,33,38,48,40,58,45,38,36,22,12,12,7,3
5794,7,1,1/17/2022,3,2,1,0,1,3,16,35,58,31,25,31,38,22,30,33,30,35,26,10,14,14,4,3
5794,3,1,1/18/2022,1,1,1,0,3,8,13,12,44,34,19,30,41,46,47,48,45,41,39,17,12,5,6,4
5794,7,1,1/18/2022,2,2,0,3,0,4,13,21,47,25,30,22,24,36,34,34,34,45,36,14,14,8,4,10
5794,3,1,1/19/2022,3,0,1,0,6,9,16,11,33,28,35,28,29,27,30,36,27,37,21,14,20,7,2,1
5794,7,1,1/19/2022,4,1,1,1,3,1,17,16,39,30,20,28,15,35,22,28,32,50,31,11,5,8,10,3
5794,3,1,1/20/2022,2,1,3,0,2,12,17,8,25,27,26,24,33,29,29,44,41,44,36,12,12,9,3,4
5794,7,1,1/20/2022,3,1,3,2,3,4,11,20,33,27,41,25,19,28,35,29,33,42,37,12,14,9,9,4
5794,3,1,1/21/2022,0,1,0,2,5,6,8,17,26,21,21,38,26,44,50,34,41,42,24,21,16,15,8,4
5794,7,1,1/21/2022,4,0,1,3,5,3,13,18,42,33,40,35,31,34,29,43,48,44,44,24,27,12,8,8
5794,3,1,1/22/2022,4,6,0,4,0,2,3,6,10,16,21,20,31,25,29,22,19,27,13,14,12,10,7,3
5794,7,1,1/22/2022,3,7,4,2,5,2,4,11,18,19,25,16,31,20,18,15,16,13,12,17,11,7,8,5
5794,3,1,1/23/2022,4,1,1,0,0,1,3,4,9,11,20,40,49,39,45,36,28,26,14,12,4,7,4,2
5794,7,1,1/23/2022,1,1,1,3,1,4,2,7,7,7,13,10,18,14,19,26,35,26,18,22,9,9,1,5
5794,3,1,1/24/2022,1,0,1,1,5,14,13,12,32,33,32,36,35,31,25,21,35,39,26,13,11,2,1,4
5794,7,1,1/24/2022,2,2,1,1,3,5,9,18,32,28,27,21,29,35,19,38,31,44,37,15,15,10,5,7
5794,3,1,1/25/2022,1,0,0,3,3,11,13,19,25,23,27,30,27,40,14,26,36,34,30,13,11,6,2,2
5794,7,1,1/25/2022,4,1,3,4,4,6,9,16,40,26,25,31,22,16,27,46,29,38,24,19,6,6,6,8
5794,3,1,1/26/2022,2,2,4,2,4,6,17,12,23,32,29,25,33,33,32,35,32,47,37,14,11,8,4,7
5794,7,1,1/26/2022,2,1,2,2,5,5,6,17,40,31,34,32,28,18,37,31,31,28,31,16,14,8,11,3
5794,3,1,1/27/2022,0,0,3,2,5,8,22,11,26,39,37,31,41,42,30,43,34,44,26,19,7,15,7,1
5794,7,1,1/27/2022,0,0,0,3,6,2,20,28,43,40,32,30,25,22,21,26,37,33,40,17,14,15,10,4
5794,3,1,1/28/2022,1,3,0,1,5,8,12,20,31,30,32,31,35,34,42,30,46,39,44,28,11,16,4,2
5794,7,1,1/28/2022,4,1,0,0,4,6,10,21,43,33,21,31,27,49,41,42,45,59,36,33,24,17,14,11
5794,3,1,1/29/2022,6,2,1,0,0,1,4,5,15,23,27,25,30,19,23,25,36,24,28,26,14,14,5,6
5794,7,1,1/29/2022,3,1,3,0,3,4,7,29,24,25,21,26,25,21,21,17,28,31,27,14,8,14,3,8
5794,3,1,1/30/2022,2,4,3,0,0,2,1,3,10,25,39,48,50,63,48,45,29,29,28,20,9,8,3,3
5794,7,1,1/30/2022,2,0,2,0,0,1,1,6,5,21,16,19,16,16,23,26,38,29,22,23,13,13,1,6
5794,3,1,1/31/2022,3,3,1,0,5,7,18,15,29,27,36,27,36,38,39,38,39,33,35,17,10,5,6,4
5794,7,1,1/31/2022,3,1,1,1,2,3,13,25,31,30,39,33,33,26,32,36,46,40,34,12,11,6,5,6
5794,3,1,2/1/2022,3,1,2,0,6,10,11,20,22,22,33,25,34,26,24,28,30,32,27,10,5,5,1,2
5794,7,1,2/1/2022,3,4,1,4,3,4,10,17,42,26,19,25,24,18,17,25,28,32,30,9,5,10,6,0
5794,3,1,2/2/2022,3,2,0,0,3,13,16,13,28,31,28,29,36,33,32,26,37,40,42,13,8,8,4,2
5794,7,1,2/2/2022,3,3,3,1,4,4,15,15,33,25,28,24,30,31,25,27,29,40,32,14,13,13,6,5
5794,3,1,2/3/2022,4,2,0,0,4,12,15,11,30,21,26,34,41,20,34,32,27,48,45,11,9,7,6,3
5794,7,1,2/3/2022,1,3,1,2,6,5,13,19,38,23,29,24,23,28,24,29,32,46,30,27,17,13,7,6
5794,3,1,2/4/2022,1,2,0,2,4,5,12,17,29,22,23,35,28,28,46,41,35,39,40,24,14,13,4,1
5794,7,1,2/4/2022,4,1,1,3,2,5,8,15,43,24,22,35,23,22,29,60,39,29,36,33,17,11,9,9
5794,3,1,2/5/2022,4,1,0,1,2,1,3,4,10,19,22,20,17,21,32,13,27,21,31,24,17,8,5,6
5794,7,1,2/5/2022,5,1,2,0,2,6,3,14,24,17,29,25,28,30,28,13,18,18,14,18,18,9,7,11
5794,3,1,2/6/2022,5,4,2,2,2,0,2,4,7,14,34,33,47,47,27,33,22,24,21,16,13,7,7,3
5794,7,1,2/6/2022,5,2,0,1,0,1,4,6,10,6,14,24,18,24,27,21,23,22,23,33,18,10,10,2
5794,3,1,2/7/2022,2,0,1,0,4,9,10,17,33,30,35,30,22,34,34,54,39,33,27,10,6,7,14,3
5794,7,1,2/7/2022,3,1,0,1,0,6,17,23,41,25,37,36,44,25,20,32,33,48,37,9,12,10,13,3
5794,3,1,2/8/2022,5,1,0,2,3,9,14,21,28,32,27,40,42,30,36,35,46,35,26,16,10,13,7,2
5794,7,1,2/8/2022,4,1,4,2,4,1,20,22,44,35,37,26,27,37,25,33,28,46,34,15,11,6,5,10
5794,3,1,2/9/2022,1,1,1,0,5,6,13,14,33,33,34,37,41,34,31,45,39,44,32,12,11,3,6,4
5794,7,1,2/9/2022,2,1,1,2,2,2,9,22,36,26,33,38,32,32,20,34,31,39,36,14,7,5,6,2
5794,3,1,2/10/2022,1,1,1,1,6,10,11,9,40,21,39,27,28,30,35,36,45,39,25,20,5,13,6,0
5794,7,1,2/10/2022,2,1,1,3,1,5,9,31,39,36,47,45,24,17,28,36,34,39,38,22,12,7,7,5
5794,3,1,2/11/2022,0,1,1,1,3,10,14,13,27,31,36,40,34,42,29,42,40,49,27,24,15,11,7,9
5794,7,1,2/11/2022,4,1,3,1,2,3,12,19,33,30,24,31,22,39,31,34,38,50,38,24,26,17,15,4
5794,3,1,2/12/2022,4,2,3,1,2,0,5,5,9,19,28,27,20,30,19,17,24,25,20,15,21,15,11,6
5794,7,1,2/12/2022,5,3,1,1,1,5,6,28,25,17,19,21,16,15,19,22,25,14,19,23,16,8,12,4
5794,3,1,2/13/2022,1,3,3,0,0,3,6,3,9,17,33,32,42,39,31,35,26,18,7,12,12,1,8,4
5794,7,1,2/13/2022,6,3,2,2,1,4,2,6,8,14,11,12,15,26,20,28,29,26,19,15,10,8,5,8
5794,3,1,2/14/2022,1,1,0,1,4,10,17,12,33,26,28,27,25,43,34,24,38,47,26,10,7,9,8,1
5794,7,1,2/14/2022,3,2,2,2,0,4,9,26,40,23,32,46,37,27,30,26,38,36,28,9,8,9,6,3
5794,3,1,2/15/2022,3,2,0,3,6,10,15,16,25,29,29,27,39,34,36,36,42,50,43,13,12,8,10,2
5794,7,1,2/15/2022,3,4,3,4,4,2,14,22,40,31,46,28,31,27,18,36,49,35,38,10,7,10,5,10
5794,3,1,2/16/2022,2,1,1,3,6,10,20,16,35,19,26,38,40,32,45,38,44,35,39,15,18,8,4,1
5794,7,1,2/16/2022,4,1,0,2,3,7,13,17,37,35,43,40,26,28,25,32,25,42,39,11,18,10,8,5
5794,3,1,2/18/2022,4,1,1,2,4,8,14,11,32,32,41,41,52,38,25,39,47,52,25,17,7,5,6,3
5794,7,1,2/18/2022,2,2,3,1,5,3,10,28,33,22,30,36,33,45,40,35,32,21,7,14,20,11,7,11
5794,3,1,2/19/2022,2,4,3,0,2,1,6,6,9,26,28,32,35,27,18,20,27,22,23,13,10,11,18,8
5794,7,1,2/19/2022,2,1,3,0,4,4,11,16,18,23,28,34,32,26,22,23,20,31,19,24,10,14,5,4
5794,3,1,2/20/2022,4,1,1,0,1,0,1,4,11,23,39,50,62,58,49,49,37,37,19,25,19,7,10,1
5794,7,1,2/20/2022,5,4,1,3,1,1,7,8,7,14,15,22,34,16,28,37,49,32,26,18,18,12,12,4
5794,3,1,2/21/2022,4,4,0,2,5,8,14,9,12,20,21,17,18,26,17,21,17,17,21,13,3,5,0,5
5794,7,1,2/21/2022,2,1,1,1,1,7,11,12,23,23,24,24,20,13,11,24,18,25,15,7,4,4,6,3
5794,3,1,2/22/2022,0,2,1,0,2,10,7,8,6,15,3,10,16,12,19,10,15,18,10,7,5,2,3,4
5794,7,1,2/22/2022,1,1,0,1,3,2,5,11,18,14,6,10,11,9,5,11,12,13,12,8,6,5,3,2
5794,3,1,2/23/2022,3,1,1,2,6,11,9,15,30,20,33,27,44,31,34,34,43,37,32,12,13,6,7,3
5794,7,1,2/23/2022,0,2,4,2,5,2,11,13,46,23,26,29,31,31,28,39,38,47,28,16,11,7,7,0
5794,3,1,2/24/2022,4,2,1,0,4,9,18,20,39,29,36,31,19,43,38,34,37,38,35,19,13,10,10,1
5794,7,1,2/24/2022,7,2,0,1,4,2,17,27,48,30,37,34,39,30,25,31,34,47,40,16,7,13,16,7
5794,3,1,2/25/2022,4,2,1,1,5,10,9,16,41,26,32,31,37,42,34,61,38,39,32,30,15,16,2,8
5794,7,1,2/25/2022,1,1,1,5,4,4,6,22,42,34,34,48,33,31,37,45,39,65,45,23,30,20,7,5
5794,3,1,2/26/2022,2,0,0,0,1,5,2,11,10,20,32,33,30,25,28,24,21,16,19,14,20,9,9,12
5794,7,1,2/26/2022,4,7,2,1,3,4,13,18,21,21,15,16,26,23,36,25,11,23,22,17,7,12,12,2
5794,3,1,2/27/2022,0,3,0,1,2,2,1,5,5,24,33,39,41,44,44,41,35,29,22,12,17,10,6,4
5794,7,1,2/27/2022,5,3,3,3,1,0,1,5,6,25,21,18,20,24,22,22,30,22,28,18,24,14,4,7
5794,3,1,2/28/2022,3,1,0,1,6,10,11,11,30,25,34,47,33,35,39,28,49,41,31,19,16,8,6,3
5794,7,1,2/28/2022,1,0,2,1,1,2,15,22,54,23,35,39,36,37,39,44,28,41,36,14,10,12,3,8
5943,1,1,1/3/2022,3,0,1,1,2,1,11,17,22,29,36,31,28,28,31,24,36,23,23,32,7,6,4,6
5943,5,1,1/3/2022,1,2,1,2,1,2,4,9,17,18,20,21,37,27,31,31,28,29,27,12,13,5,3,2
5943,1,1,1/4/2022,2,2,0,0,1,2,7,9,29,32,20,29,20,31,32,26,30,27,18,9,7,4,2,1
5943,5,1,1/4/2022,4,1,0,0,1,1,5,6,16,22,27,29,36,27,31,31,39,32,18,13,4,5,0,0
5943,1,1,1/5/2022,1,1,0,1,0,0,2,2,10,6,8,8,6,3,7,7,8,12,10,5,4,4,2,1
5943,5,1,1/5/2022,0,0,0,1,0,2,0,3,4,5,10,7,7,10,13,8,8,16,9,7,6,1,1,2
5943,1,1,1/6/2022,3,1,0,0,0,0,5,3,14,27,26,29,25,29,11,27,29,34,28,26,8,4,8,6
5943,5,1,1/6/2022,1,0,0,0,0,2,2,10,15,18,20,25,20,22,27,30,34,48,18,11,8,7,4,5
5943,1,1,1/7/2022,3,1,0,1,0,1,6,9,12,26,16,13,31,22,22,28,23,37,23,24,14,13,8,2
5943,5,1,1/7/2022,1,2,2,1,2,5,5,5,15,15,24,21,24,29,28,30,22,27,18,10,9,7,13,1
5943,1,1,1/8/2022,2,0,0,0,1,3,4,1,18,21,30,21,34,18,25,20,25,20,18,10,11,9,6,1
5943,5,1,1/8/2022,5,4,0,3,1,0,4,5,11,19,24,27,29,23,31,19,18,22,24,8,6,4,8,6
5943,1,1,1/10/2022,5,0,0,3,0,1,9,12,21,15,20,36,25,20,19,27,35,21,24,15,10,7,2,5
5943,5,1,1/10/2022,1,0,2,2,1,1,7,5,17,14,23,16,27,23,23,17,31,20,24,9,10,5,2,2
5943,1,1,1/11/2022,0,0,2,1,0,3,5,13,31,42,27,30,36,31,26,36,29,21,35,16,8,6,3,3
5943,5,1,1/11/2022,0,1,1,0,3,2,5,7,18,14,29,19,30,34,30,33,42,34,19,12,21,12,3,9
5943,1,1,1/12/2022,5,1,2,0,0,4,8,11,25,36,29,50,34,29,27,35,40,34,39,13,16,10,7,5
5943,5,1,1/12/2022,1,2,0,0,2,7,6,8,16,26,34,30,31,36,48,37,39,49,34,23,12,7,5,3
5943,1,1,1/13/2022,3,2,2,0,0,5,5,11,35,40,37,27,34,38,32,30,41,56,41,20,18,17,7,2
5943,5,1,1/13/2022,2,1,1,0,1,2,8,8,27,32,27,27,33,43,51,40,51,27,33,26,17,24,24,13
5943,1,1,1/15/2022,2,2,0,0,1,2,7,7,14,21,14,19,19,14,15,22,30,21,17,10,18,12,12,4
5943,5,1,1/15/2022,4,0,0,0,1,1,3,2,16,11,15,28,26,23,30,15,21,19,23,11,5,1,6,1
5943,1,1,1/16/2022,5,1,4,1,2,1,2,4,6,13,16,14,20,15,16,16,24,11,26,9,12,10,7,4
5943,5,1,1/16/2022,1,2,1,0,0,1,3,4,1,3,14,20,13,28,21,22,26,21,20,9,9,4,4,3
5943,1,1,1/17/2022,0,4,0,1,2,0,7,13,29,29,36,36,22,29,26,32,31,32,30,25,26,7,2,5
5943,5,1,1/17/2022,2,0,2,0,2,2,5,6,20,16,28,25,38,26,22,18,35,35,36,14,17,7,5,3
5943,1,1,1/18/2022,2,0,1,0,0,2,5,11,34,23,31,35,25,36,29,17,22,20,24,8,10,6,6,1
